, BR, Doomben, 7, 2011-10-05T16:48:00, 1640, 2, 1, 3, 6, 53.5, ALL THE TORQUE, L CASSIDY, 8, False
, BR, Doomben, 7, 2011-10-05T16:48:00, 1640, 2, 1, 3, 12, 53.5, ENEMYATTHEGATE, JASON TAYLOR, 9, False
, BR, Doomben, 7, 2011-10-05T16:48:00, 1640, 2, 1, 3, 11, 53.5, TOM'S CHOICE, C MUNCE, 10, False
, BR, Doomben, 7, 2011-10-05T16:48:00, 1640, 2, 1, 3, 4, 53.5, TUSCANARROW, T BELL(A), 11, False
, BR, Doomben, 7, 2011-10-05T16:48:00, 1640, 2, 1, 3, 3, 53.5, EAT MORE DUST, M HELLYER(A), 12, False
, SR, Canterbury, 1, 2011-10-05T12:16:00, 1550, 1, 3, 6, 10, 58, SURRCOSTA, J CASSIDY, 1, False
, SR, Canterbury, 1, 2011-10-05T12:16:00, 1550, 1, 3, 6, 7, 57.5, KING BROWN, C REITH, 2, False
, SR, Canterbury, 1, 2011-10-05T12:16:00, 1550, 1, 3, 6, 5, 57.5, RALEIGH, T BERRY, 3, False
, SR, Canterbury, 1, 2011-10-05T12:16:00, 1550, 1, 3, 6, 6, 57, SHUSWAP, H BOWMAN, 4, True
, SR, Canterbury, 1, 2011-10-05T12:16:00, 1550, 1, 3, 6, 11, 57, TOGNETTI, R QUINN, 5, False
, SR, Canterbury, 1, 2011-10-05T12:16:00, 1550, 1, 3, 6, 1, 56, ANGELUS, K MCEVOY, 6, False
, SR, Canterbury, 1, 2011-10-05T12:16:00, 1550, 1, 3, 6, 4, 56, FRIDAY HUSSY, B AVDULLA, 7, False
, SR, Canterbury, 1, 2011-10-05T12:16:00, 1550, 1, 3, 6, 12, 56, HERCULIAN PRINCESS, C SCHOFIELD(A), 8, False
, SR, Canterbury, 1, 2011-10-05T12:16:00, 1550, 1, 3, 6, 13, 55.5, FLYING AQUILA, C BROWN, 9, False
, SR, Canterbury, 1, 2011-10-05T12:16:00, 1550, 1, 3, 6, 2, 55.5, MORE BUBBLY, G SCHOFIELD, 10, False
, SR, Canterbury, 1, 2011-10-05T12:16:00, 1550, 1, 3, 6, 14, 56.5, CRIMSON LAKE, G SCHOFIELD, 11, False
, SR, Canterbury, 1, 2011-10-05T12:16:00, 1550, 1, 3, 6, 3, 54.5, BOLD SARI, B SPRIGGS(A), 13, False
, SR, Canterbury, 1, 2011-10-05T12:16:00, 1550, 1, 3, 6, 9, 54.5, SHOW US IT'S MAGIC, J FORD, 14, False
